increment,branch,stress_component,order,directions,direction_pattern,recovery_factor,oti_derivative,oti_normalized,reference_value,reference_normalized,reference_classification,plateau_points,plateau_step_low,plateau_step_high,plateau_absolute_uncertainty,plateau_relative_uncertainty,steps_swept,steps_admissible,steps_rejected_for_branch_crossing,branch_consistent_over_admissible_steps,zero_support_strength,source_proof_kind,structurally_invariant,affine_in_directions,affine_residual_over_rounding_floor,high_precision_value,absolute_error,relative_error,agreement_tolerance,agrees_with_reference,supports_verification,reference_justification
1,elastic,3,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,0.0001,0.0004,27.8919677734375,9.463676275679259,9,6,3,True,strong,source_affine_branch,False,True,0.0430868725151313,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,2.5e-05,0.0008,0.0,0.0,9,6,3,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,1,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-05,0.0002,0.0008956883102655411,2.081882257184667,9,5,4,True,strong,source_affine_branch,False,True,0.057160694946083675,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,2,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-05,0.0001,0.0004633011994883418,7.484966973608979,9,5,4,True,strong,source_affine_branch,False,True,0.058034670719041115,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,3,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-05,0.0001,0.017685062251985073,16.189893631533355,9,5,4,True,strong,source_affine_branch,False,True,0.04902995665666716,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,2.5e-05,0.0004,0.0,0.0,9,5,4,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,1,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-05,0.0001,3210.428955078125,12.961227450771666,9,5,4,True,strong,source_affine_branch,False,True,0.057160694946083675,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,2,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,0.0001,0.0004,0.11035299301147461,11.130127402606966,9,5,4,True,strong,source_affine_branch,False,True,0.058034670719041115,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,3,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-05,0.0001,609.4581146240234,2.3493011993824515,9,5,4,True,strong,source_affine_branch,False,True,0.04902995665666716,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,2.5e-05,0.0004,0.0,0.0,9,5,4,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,1,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,0.0001,0.0004,1.1346202200002153e-08,1.1808960645573514,9,5,4,True,strong,source_affine_branch,False,True,0.057160694946083675,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,2,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-05,0.0002,6.331077884169645e-10,3.3679316601149076,9,5,4,True,strong,source_affine_branch,False,True,0.058034670719041115,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,3,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-05,0.0002,1.826632001211692e-08,1.743405490451389,9,5,4,True,strong,source_affine_branch,False,True,0.04902995665666716,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,2.5e-05,0.0004,0.0,0.0,9,5,4,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. visco_imp.f lines 88-92: CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K), with DDSDDE from the constant E=1000, XNUE=0.3 set at lines 42-43. The plastic correction is reached only under IF(FLOW.GT.0.) at line 106. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
2,inelastic,1,2,1|1,repeated,2,-0.6116236215661813,-6.116236215661814e-06,-0.6116236138041131,-6.116236138041131e-06,resolved,6,2.5e-05,0.0008,1.3066455721855164e-06,4.27271132995856e-06,9,6,3,True,none,,False,False,30379885.396213938,,7.762068210404038e-09,1.2690923037006912e-08,5.2265822887420654e-06,True,True,6 consecutive admissible steps from 2.500e-05 to 8.000e-04 agree to 4.27e-06 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,2,2,1|1,repeated,2,-7.334714231438388e-05,-7.334714231438389e-10,-7.334830115723889e-05,-7.33483011572389e-10,reference_unresolved,3,0.0002,0.0008,3.1193394534057006e-09,8.505553378035796e-05,9,6,3,True,none,,False,False,110804.01662821477,,,,,,False,"The finite-difference sweep is at the zero threshold (normalized 7.335e-10) but nothing independent establishes the derivative as zero, so the reference cannot verify this row."
2,inelastic,3,2,1|1,repeated,2,0.6116969687084974,6.116969687084974e-06,0.6116969242575578,6.1169692425755784e-06,resolved,6,2.5e-05,0.0008,2.7911482902709395e-07,9.125918995452439e-07,9,6,3,True,none,,False,False,106806556.53305833,,4.445093959581925e-08,7.266824113881431e-08,1.1164593161083758e-06,True,True,6 consecutive admissible steps from 2.500e-05 to 8.000e-04 agree to 9.13e-07 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,4,2,1|1,repeated,2,0.03832246908469578,3.8322469084695786e-07,0.03832246766251046,3.8322467662510463e-07,resolved,6,2.5e-05,0.0008,6.263064733502688e-08,3.268612443571647e-06,9,6,3,True,none,,False,False,90563814.45434724,,1.4221853208984392e-09,3.711100583143589e-08,2.505225893401075e-07,True,True,6 consecutive admissible steps from 2.500e-05 to 8.000e-04 agree to 3.27e-06 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,1,3,1|1|1,repeated,6,-52.23402419155302,-5.223402419155303e-06,-52.23402786254883,-5.223402786254884e-06,resolved,5,5e-05,0.0008,0.01300048828125,0.0004977785100341149,9,6,3,True,none,,False,False,30379885.396213938,,3.6709958095570983e-06,7.027977660878721e-08,0.052001953125,True,True,5 consecutive admissible steps from 5.000e-05 to 8.000e-04 agree to 4.98e-04 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,2,3,1|1|1,repeated,6,102.98332957500759,1.0298332957500762e-05,102.98332333564758,1.029833233356476e-05,resolved,5,5e-05,0.0008,0.01073455810546875,0.00020847177499763194,9,6,3,True,none,,False,False,110804.01662821477,,6.2393600046561914e-06,6.058612018492166e-08,0.042938232421875,True,True,5 consecutive admissible steps from 5.000e-05 to 8.000e-04 agree to 2.08e-04 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,3,3,1|1|1,repeated,6,-50.74930538345474,-5.074930538345475e-06,-50.74879455566406,-5.074879455566407e-06,resolved,6,2.5e-05,0.0008,0.00801849365234375,0.0003160072558392939,9,6,3,True,none,,False,False,106806556.53305833,,0.0005108277906771264,1.0065811319258478e-05,0.032073974609375,True,True,6 consecutive admissible steps from 2.500e-05 to 8.000e-04 agree to 3.16e-04 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,4,3,1|1|1,repeated,6,-9.630107898110555,-9.630107898110556e-07,-9.630047507584095,-9.630047507584096e-07,resolved,6,2.5e-05,0.0008,0.00171661376953125,0.0003565120043653657,9,6,3,True,none,,False,False,90563814.45434724,,6.0390526460452065e-05,6.271051769255739e-06,0.006866455078125,True,True,6 consecutive admissible steps from 2.500e-05 to 8.000e-04 agree to 3.57e-04 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,1,4,1|1|1|1,repeated,24,-22864.235036870825,-2.2864235036870825e-05,-22863.40234375,-2.286340234375e-05,resolved,3,0.0002,0.0008,4.138671875,0.0003620346449557503,9,6,3,True,none,,False,False,30379885.396213938,,0.8326931208248425,3.6420350230702635e-05,16.5546875,True,True,3 consecutive admissible steps from 2.000e-04 to 8.000e-04 agree to 3.62e-04 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,2,4,1|1|1|1,repeated,24,-1598.1495692195585,-1.5981495692195585e-06,-1598.3836669921875,-1.5983836669921873e-06,cancellation_limited,3,0.0002,0.0008,1.2632665634155273,0.0015806800200764337,9,6,3,True,none,,False,False,110804.01662821477,,0.2340977726289566,,,,False,"The steadiest 3-step admissible window still spreads by 1.58e-03 relative, above the 1.0e-03 resolved threshold. Round-off cancellation dominates the order-4 reference at every admissible step, so it bounds the magnitude but cannot verify the value."
2,inelastic,3,4,1|1|1|1,repeated,24,24462.38460609044,2.4462384606090442e-05,24462.9111328125,2.44629111328125e-05,resolved,3,0.0002,0.0008,4.073783874511719,0.0003330579792727519,9,6,3,True,none,,False,False,106806556.53305833,,0.5265267220602254,2.1523469516838762e-05,16.295135498046875,True,True,3 consecutive admissible steps from 2.000e-04 to 8.000e-04 agree to 3.33e-04 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
