increment,branch,stress_component,order,directions,direction_pattern,recovery_factor,oti_derivative,oti_normalized,reference_value,reference_normalized,reference_classification,plateau_points,plateau_step_low,plateau_step_high,plateau_absolute_uncertainty,plateau_relative_uncertainty,steps_swept,steps_admissible,steps_rejected_for_branch_crossing,branch_consistent_over_admissible_steps,zero_support_strength,source_proof_kind,structurally_invariant,affine_in_directions,affine_residual_over_rounding_floor,high_precision_value,absolute_error,relative_error,agreement_tolerance,agrees_with_reference,supports_verification,reference_justification
1,elastic,3,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2e-05,8e-05,128557.0,16.26480263157895,9,6,3,True,strong,source_affine_branch,False,True,0.056094925260661926,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,4,1|1|1|1,repeated,24,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,2.5e-06,8e-05,0.0,0.0,9,6,3,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,1,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,825.2726440429688,5.287445448999703,9,5,4,True,strong,source_affine_branch,False,True,0.07329104816226178,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,2,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1e-05,4e-05,0.1692972183227539,1.1937555477849209,9,5,4,True,strong,source_affine_branch,False,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,3,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1e-05,4e-05,2.6029516458511353,11.833584618119385,9,5,4,True,strong,source_affine_branch,False,True,0.06615775525439566,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,3,1|1|2,mixed,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,2.5e-06,4e-05,0.0,0.0,9,5,4,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,1,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1e-05,4e-05,8394022.2265625,15.355892495431112,9,5,4,True,strong,source_affine_branch,False,True,0.07329104816226178,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,2,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,1757548.75,2.5200432876225216,9,5,4,True,strong,source_affine_branch,False,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,3,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,21462676.5,152.11399685320632,9,5,4,True,strong,source_affine_branch,False,True,0.06615775525439566,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,4,1|1|2|2,mixed,4,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,2.5e-06,4e-05,0.0,0.0,9,5,4,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,1,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,5e-06,2e-05,7.117306813597679e-05,4.911407455012854,9,5,4,True,strong,source_affine_branch,False,True,0.07329104816226178,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,2,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,2.5e-06,1e-05,1.2907199561595917e-05,7.040386080772161,9,5,4,True,strong,source_affine_branch,False,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,3,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,3,1e-05,4e-05,6.093905540183187e-07,4.680040232454179,9,5,4,True,strong,source_affine_branch,False,True,0.06615775525439566,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
1,elastic,4,2,1|2,mixed,1,0.0,0.0,0.0,0.0,expected_zero_independently_supported,5,2.5e-06,4e-05,0.0,0.0,9,5,4,True,strong,source_affine_branch,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_affine_branch -- In the elastic branch the update is STRESS = STRESS + DDSDDE . DSTRAN with a
DDSDDE assembled only from the constant moduli, before any yield test. The
response is therefore exactly affine in DSTRAN on this branch, so every
derivative of order two and above vanishes identically -- not merely at the
points that were sampled. code_imp.f lines 66-104: DDSDDE is built from E=210000 and XNUE=0.3 (lines 44-45), CALL KMLT1(DDSDDE,DSTRAN,DSTRESS) then STRESS(K)=STRESS(K)+DSTRESS(K); the plastic correction is reached only under IF(ZY.GT.0.) at line 141. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
2,inelastic,1,2,1|1,repeated,2,-12855424.458926119,-0.05356426857885883,-12855416.442020178,-0.05356423517508407,resolved,6,2.5e-06,8e-05,0.006526947021484375,1.0154392198684295e-09,9,6,3,True,none,,False,False,308432081679.75574,,8.016905941069126,6.236208665216372e-07,12.855416442020177,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 1.02e-09 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,2,2,1|1,repeated,2,-12612394.601919468,-0.052551644174664444,-12612386.585172221,-0.05255161077155092,resolved,6,2.5e-06,8e-05,0.018452978692948818,2.9261676318490113e-09,9,6,3,True,none,,False,False,2947700303764.723,,8.016747247427702,6.356249226338026e-07,12.61238658517222,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 2.93e-09 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,3,2,1|1,repeated,2,25467819.060845606,0.10611591275352336,25467827.077530205,0.10611594615637585,resolved,6,2.5e-06,8e-05,0.01735905185341835,1.363214207523336e-09,9,6,3,True,none,,False,False,1549533475239.6401,,8.016684599220753,3.1477693698861834e-07,25.467827077530202,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 1.36e-09 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,4,2,1|1,repeated,2,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,2.5e-06,8e-05,0.0,0.0,9,6,3,True,strong,source_independent,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_independent -- The in-plane shear stress is identically zero on this load path, in both branches, independently of the seeded directions. code_imp.f line 81 sets DDSDDE(4,4)=EG as the only non-zero entry in row 4, so DSTRESS(4)=EG*DSTRAN(4); every increment of this path has DSTRAN(4)=0 and the seeds are directions 1 and 2 only, so STRESS(4) never leaves its initial zero. The deviator of a tensor with zero off-diagonal keeps a zero off-diagonal (line 114), so the plastic correction DPSTRN(1,2) (line 158) is also zero. STRESS(4) is therefore exactly zero for all perturbations in directions 1 and 2, and all its derivatives with respect to them vanish. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
2,inelastic,1,3,1|1|1,repeated,6,23117322791.128086,0.09632217829636704,23117312280.0,0.0963221345,resolved,6,2.5e-06,8e-05,22229.7265625,1.9232103017211135e-06,9,6,3,True,none,,False,False,308432081679.75574,,10511.128086090088,4.5468642542774386e-07,88918.90625,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 1.92e-06 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,2,3,1|1|1,repeated,6,11231850962.47589,0.04679937901031621,11231840069.875,0.04679933362447917,resolved,6,2.5e-06,8e-05,32648.5703125,5.813574643048376e-06,9,6,3,True,none,,False,False,2947700303764.723,,10892.600889205933,9.69796651433905e-07,130594.28125,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 5.81e-06 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,3,3,1|1|1,repeated,6,-34349173753.604004,-0.14312155730668336,-34349184296.0,-0.14312160123333334,resolved,6,2.5e-06,8e-05,12998.615478515625,7.568514795869158e-07,9,6,3,True,none,,False,False,1549533475239.6401,,10542.39599609375,3.0691837993141e-07,51994.4619140625,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 7.57e-07 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,4,3,1|1|1,repeated,6,0.0,0.0,0.0,0.0,expected_zero_independently_supported,6,2.5e-06,8e-05,0.0,0.0,9,6,3,True,strong,source_independent,True,True,0.0,,0.0,,,True,True,"Derivative is zero on evidence independent of the OTI result: source_independent -- The in-plane shear stress is identically zero on this load path, in both branches, independently of the seeded directions. code_imp.f line 81 sets DDSDDE(4,4)=EG as the only non-zero entry in row 4, so DSTRESS(4)=EG*DSTRAN(4); every increment of this path has DSTRAN(4)=0 and the seeds are directions 1 and 2 only, so STRESS(4) never leaves its initial zero. The deviator of a tensor with zero off-diagonal keeps a zero off-diagonal (line 114), so the plastic correction DPSTRN(1,2) (line 158) is also zero. STRESS(4) is therefore exactly zero for all perturbations in directions 1 and 2, and all its derivatives with respect to them vanish. Branch consistency was verified at every stencil node of every admissible step, so the cited branch is the branch that was sampled."
2,inelastic,1,4,1|1|1|1,repeated,24,-50061462661347.69,-0.2085894277556154,-50061444743168.0,-0.20858935309653337,resolved,6,2.5e-06,8e-05,9594470400.0,0.0003833077710490718,9,6,3,True,none,,False,False,308432081679.75574,,17918179.6875,3.5792374310062904e-07,38377881600.0,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 3.83e-04 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,2,4,1|1|1|1,repeated,24,-7191566202831.656,-0.02996485917846524,-7191546536752.0,-0.029964777236466674,resolved,5,5e-06,8e-05,176716000.5,4.914547923646261e-05,9,6,3,True,none,,False,False,2947700303764.723,,19666079.65625,2.7346106370510972e-06,706864002.0,True,True,5 consecutive admissible steps from 5.000e-06 to 8.000e-05 agree to 4.91e-05 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
2,inelastic,3,4,1|1|1|1,repeated,24,57253028864179.38,0.2385542869340808,57253053857792.0,0.23855439107413337,resolved,6,2.5e-06,8e-05,1680512520.0,5.8704729504006586e-05,9,6,3,True,none,,False,False,1549533475239.6401,,24993612.6171875,4.3654636622996365e-07,6722050080.0,True,True,6 consecutive admissible steps from 2.500e-06 to 8.000e-05 agree to 5.87e-05 relative; the plateau is a genuine independent estimate and its own spread sets the agreement tolerance. 3 step(s) were excluded for leaving the nominal branch.
