increment,branch,row,column,oti,analytic_reference,extended_precision_reference,reference_spread,reference_spread_relative,matrix_scale,structural_zero_floor,relative_tolerance,absolute_error,relative_error,reference_classification,judged_by,agrees,justification
8,plastic,5,1,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,5,2,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,5,3,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,5,4,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,5,5,66760.61299982385,66760.61299982386,66760.61299982331,5.529727786779404e-10,8.282919431542657e-15,233647.5925107294,2.3364759251072937e-07,1e-09,1.4551915228366852e-11,2.1797156398796466e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.676061e+04; the extended-precision difference confirms the reference to 8.283e-15 relative"
8,plastic,5,6,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,6,1,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,6,2,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,6,3,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,6,4,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,6,5,0.0,0.0,0.0,0.0,0.0,233647.5925107294,2.3364759251072937e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.336e-07, which is 1e-12 of the largest entry of the same tangent (2.336476e+05), so it is a zero of the matrix; the value is 0.000e+00"
8,plastic,6,6,66760.61299982385,66760.61299982386,66760.61299982331,5.529727786779404e-10,8.282919431542657e-15,233647.5925107294,2.3364759251072937e-07,1e-09,1.4551915228366852e-11,2.1797156398796466e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.676061e+04; the extended-precision difference confirms the reference to 8.283e-15 relative"
9,plastic,1,1,167547.91804362193,167547.918043622,167547.91804362193,5.820766091346741e-11,3.474090373257442e-16,233659.21492922166,2.3365921492922166e-07,1e-09,5.820766091346741e-11,3.474090373257442e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.675479e+05; the extended-precision difference confirms the reference to 3.474e-16 relative"
9,plastic,1,2,166226.04097818903,166226.040978189,166226.04097819095,1.949956640601158e-09,1.1730753070495101e-14,233659.21492922166,2.3365921492922166e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.173e-14 relative"
9,plastic,1,3,166226.04097818903,166226.040978189,166226.04097819095,1.949956640601158e-09,1.1730753070495101e-14,233659.21492922166,2.3365921492922166e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.173e-14 relative"
9,plastic,1,4,0.0,0.0,1.9345017563411556e-75,1.9345017563411556e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,1,5,0.0,0.0,1.9345017563411556e-75,1.9345017563411556e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,1,6,0.0,0.0,1.9345017563411556e-75,1.9345017563411556e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,2,1,166226.04097818903,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233659.21492922166,2.3365921492922166e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
9,plastic,2,2,233659.21492922166,233659.21492922166,233659.21492922117,4.94765117764473e-10,2.11746460722443e-15,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336592e+05; the extended-precision difference confirms the reference to 2.117e-15 relative"
9,plastic,2,3,100114.74409258929,100114.74409258932,100114.74409258788,1.4406396076083183e-09,1.4389884533650396e-14,233659.21492922166,2.3365921492922166e-07,1e-09,2.9103830456733704e-11,2.9070473805354336e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.001147e+05; the extended-precision difference confirms the reference to 1.439e-14 relative"
9,plastic,2,4,0.0,0.0,-9.672508781705778e-75,9.672508781705778e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,2,5,0.0,0.0,-9.672508781705778e-75,9.672508781705778e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,2,6,0.0,0.0,-9.672508781705778e-75,9.672508781705778e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,3,1,166226.04097818903,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233659.21492922166,2.3365921492922166e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
9,plastic,3,2,100114.74409258929,100114.74409258932,100114.74409258788,1.4406396076083183e-09,1.4389884533650396e-14,233659.21492922166,2.3365921492922166e-07,1e-09,2.9103830456733704e-11,2.9070473805354336e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.001147e+05; the extended-precision difference confirms the reference to 1.439e-14 relative"
9,plastic,3,3,233659.21492922166,233659.21492922166,233659.21492922117,4.94765117764473e-10,2.11746460722443e-15,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336592e+05; the extended-precision difference confirms the reference to 2.117e-15 relative"
9,plastic,3,4,0.0,0.0,-9.672508781705778e-75,9.672508781705778e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,3,5,0.0,0.0,-9.672508781705778e-75,9.672508781705778e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,3,6,0.0,0.0,-9.672508781705778e-75,9.672508781705778e-75,1.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,4,1,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,4,2,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,4,3,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,4,4,66772.23541831618,66772.23541831618,66772.23541831564,5.384208634495735e-10,8.063544077511597e-15,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.677224e+04; the extended-precision difference confirms the reference to 8.064e-15 relative"
9,plastic,4,5,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,4,6,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,5,1,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,5,2,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,5,3,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,5,4,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,5,5,66772.23541831618,66772.23541831618,66772.23541831564,5.384208634495735e-10,8.063544077511597e-15,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.677224e+04; the extended-precision difference confirms the reference to 8.064e-15 relative"
9,plastic,5,6,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,6,1,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,6,2,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,6,3,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,6,4,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,6,5,0.0,0.0,0.0,0.0,0.0,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336592e+05), so it is a zero of the matrix; the value is 0.000e+00"
9,plastic,6,6,66772.23541831618,66772.23541831618,66772.23541831564,5.384208634495735e-10,8.063544077511597e-15,233659.21492922166,2.3365921492922166e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.677224e+04; the extended-precision difference confirms the reference to 8.064e-15 relative"
10,plastic,1,1,167547.91804362193,167547.918043622,167547.91804362193,5.820766091346741e-11,3.474090373257442e-16,233670.81079385802,2.3367081079385802e-07,1e-09,5.820766091346741e-11,3.474090373257442e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.675479e+05; the extended-precision difference confirms the reference to 3.474e-16 relative"
10,plastic,1,2,166226.04097818903,166226.040978189,166226.04097819095,1.949956640601158e-09,1.1730753070495101e-14,233670.81079385802,2.3367081079385802e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.173e-14 relative"
10,plastic,1,3,166226.04097818903,166226.040978189,166226.04097819095,1.949956640601158e-09,1.1730753070495101e-14,233670.81079385802,2.3367081079385802e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.173e-14 relative"
10,plastic,1,4,0.0,0.0,8.290721812890667e-76,8.290721812890667e-76,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,1,5,0.0,0.0,8.290721812890667e-76,8.290721812890667e-76,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,1,6,0.0,0.0,8.290721812890667e-76,8.290721812890667e-76,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,2,1,166226.040978189,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
10,plastic,2,2,233670.81079385808,233670.81079385802,233670.81079385753,4.94765117764473e-10,2.117359528490487e-15,233670.81079385802,2.3367081079385802e-07,1e-09,5.820766091346741e-11,2.491011209988807e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336708e+05; the extended-precision difference confirms the reference to 2.117e-15 relative"
10,plastic,2,3,100103.14822795292,100103.14822795292,100103.14822795152,1.3969838619232178e-09,1.3955443826222465e-14,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.001031e+05; the extended-precision difference confirms the reference to 1.396e-14 relative"
10,plastic,2,4,0.0,0.0,-2.9017526345117334e-75,2.9017526345117334e-75,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,2,5,0.0,0.0,-2.9017526345117334e-75,2.9017526345117334e-75,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,2,6,0.0,0.0,-2.9017526345117334e-75,2.9017526345117334e-75,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,3,1,166226.040978189,166226.040978189,166226.04097818903,2.9103830456733704e-11,1.7508586672380951e-16,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.751e-16 relative"
10,plastic,3,2,100103.14822795292,100103.14822795292,100103.14822795152,1.3969838619232178e-09,1.3955443826222465e-14,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.001031e+05; the extended-precision difference confirms the reference to 1.396e-14 relative"
10,plastic,3,3,233670.81079385808,233670.81079385802,233670.81079385753,4.94765117764473e-10,2.117359528490487e-15,233670.81079385802,2.3367081079385802e-07,1e-09,5.820766091346741e-11,2.491011209988807e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 2.336708e+05; the extended-precision difference confirms the reference to 2.117e-15 relative"
10,plastic,3,4,0.0,0.0,-2.9017526345117334e-75,2.9017526345117334e-75,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,3,5,0.0,0.0,-2.9017526345117334e-75,2.9017526345117334e-75,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,3,6,0.0,0.0,-2.9017526345117334e-75,2.9017526345117334e-75,1.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,4,1,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,4,2,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,4,3,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,4,4,66783.83128295257,66783.83128295257,66783.83128295201,5.529727786779404e-10,8.280039764940736e-15,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.678383e+04; the extended-precision difference confirms the reference to 8.280e-15 relative"
10,plastic,4,5,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,4,6,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,5,1,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,5,2,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,5,3,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,5,4,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,5,5,66783.83128295257,66783.83128295257,66783.83128295201,5.529727786779404e-10,8.280039764940736e-15,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.678383e+04; the extended-precision difference confirms the reference to 8.280e-15 relative"
10,plastic,5,6,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,6,1,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,6,2,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,6,3,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,6,4,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,6,5,0.0,0.0,0.0,0.0,0.0,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,structural_zero,True,"both references place this entry below 2.337e-07, which is 1e-12 of the largest entry of the same tangent (2.336708e+05), so it is a zero of the matrix; the value is 0.000e+00"
10,plastic,6,6,66783.83128295257,66783.83128295257,66783.83128295201,5.529727786779404e-10,8.280039764940736e-15,233670.81079385802,2.3367081079385802e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 6.678383e+04; the extended-precision difference confirms the reference to 8.280e-15 relative"
11,plastic,1,1,167547.91804362193,167547.91804362193,167547.91804362193,0.0,0.0,233682.38019553645,2.3368238019553643e-07,1e-09,0.0,0.0,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.675479e+05; the extended-precision difference confirms the reference to 0.000e+00 relative"
11,plastic,1,2,166226.04097818903,166226.040978189,166226.04097819093,1.9208528101444244e-09,1.1555667203771295e-14,233682.38019553645,2.3368238019553643e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.156e-14 relative"
11,plastic,1,3,166226.04097818903,166226.040978189,166226.04097819093,1.9208528101444244e-09,1.1555667203771295e-14,233682.38019553645,2.3368238019553643e-07,1e-09,2.9103830456733704e-11,1.7508586672380951e-16,resolved,relative,True,"relative error against the closed-form consistent tangent, with a denominator of max(|reference|,|oti|) = 1.662260e+05; the extended-precision difference confirms the reference to 1.156e-14 relative"
